"date","he","hourlyWind","hourly_dispatch","pool_price","on_peak"
2020-02-23,"01",234.1555,8412.1555,33.58,FALSE
2020-02-23,"02",137.1261,8352.1261,33.53,FALSE
2020-02-23,"03",150.3485,8283.3485,33.55,FALSE
2020-02-23,"04",110.9024,8246.9024,33.55,FALSE
2020-02-23,"05",85.3819,8331.3819,33.72,FALSE
2020-02-23,"06",111.2496,8464.2496,33.8,FALSE
2020-02-23,"07",146.5591,8520.5591,33.92,FALSE
2020-02-23,"08",180.0139,8604.1299,33.93,FALSE
2020-02-23,"09",295.8789,8744.6869,33.77,FALSE
2020-02-23,"10",285.2288,8895.7528,33.92,FALSE
2020-02-23,"11",338.0558,8820.4238,33.91,FALSE
2020-02-23,"12",391.3094,8886.3214,33.97,FALSE
2020-02-23,"13",487.1974,8933.2614,33.49,FALSE
2020-02-23,"14",592.2088,8845.3048,32.31,FALSE
2020-02-23,"15",554.7375,8876.5095,30.5,FALSE
2020-02-23,"16",490.5648,9016.0368,32.78,FALSE
2020-02-23,"17",439.8664,9261.1544,34.24,FALSE
2020-02-23,"18",374.2768,9618.4928,39.14,FALSE
2020-02-23,"19",370.1247,9540.1247,41.12,FALSE
2020-02-23,"20",527.0437,9435.0437,37.87,FALSE
2020-02-23,"21",812.5918,9293.5918,33.74,FALSE
2020-02-23,"22",776.0656,9091.0656,33.12,FALSE
2020-02-23,"23",574.4303,8812.4303,31.69,FALSE
2020-02-23,"24",479.5772,8495.5772,33.58,FALSE
2020-02-24,"01",536.6824,8407.6824,30.94,FALSE
2020-02-24,"02",584.2913,8420.2913,30.39,FALSE
2020-02-24,"03",512.7629,8310.7629,30.43,FALSE
2020-02-24,"04",558.7903,8363.7903,30.36,FALSE
2020-02-24,"05",539.6129,8470.6129,30.44,FALSE
2020-02-24,"06",450.1967,8677.1967,30.39,FALSE
2020-02-24,"07",371.8963,9170.8963,34.28,FALSE
2020-02-24,"08",249.4554,9630.4554,43.32,TRUE
2020-02-24,"09",138.5336,9561.5696,48.22,TRUE
2020-02-24,"10",94.82,9294.992,71.04,TRUE
2020-02-24,"11",81.4087,9505.7767,61.6,TRUE
2020-02-24,"12",54.9542,9338.9102,38.06,TRUE
2020-02-24,"13",43.0733,9437.6613,47.41,TRUE
2020-02-24,"14",47.6433,9238.5713,33.83,TRUE
2020-02-24,"15",43.3514,9188.7074,39.89,TRUE
2020-02-24,"16",38.5706,9299.4306,34.57,TRUE
2020-02-24,"17",28.3503,9631.7623,35.93,TRUE
2020-02-24,"18",29.7828,9532.4708,35.37,TRUE
2020-02-24,"19",32.6311,9648.6311,79.99,TRUE
2020-02-24,"20",30.5611,9459.5611,54,TRUE
2020-02-24,"21",32.8842,9444.8842,34.31,TRUE
2020-02-24,"22",31.539,9313.539,33.77,TRUE
2020-02-24,"23",24.3291,8962.3291,34.37,TRUE
2020-02-24,"24",16.9632,8554.9632,33.14,FALSE
2020-02-25,"01",19.2586,8479.2586,34.39,FALSE
2020-02-25,"02",26.0826,8341.0826,34.4,FALSE
2020-02-25,"03",47.306,8371.306,34.47,FALSE
2020-02-25,"04",62.3646,8428.3646,34.45,FALSE
2020-02-25,"05",99.9609,8701.9609,34.5,FALSE
2020-02-25,"06",152.9275,8819.9275,34.52,FALSE
2020-02-25,"07",219.7848,9264.7848,42.45,FALSE
2020-02-25,"08",312.4019,9566.52,34.74,TRUE
2020-02-25,"09",478.9369,9509.9849,34.81,TRUE
2020-02-25,"10",584.4638,9501.0998,34.36,TRUE
2020-02-25,"11",689.2177,9363.9497,32.87,TRUE
2020-02-25,"12",845.2708,9354.2148,33.79,TRUE
2020-02-25,"13",877.4848,9342.3208,32.9,TRUE
2020-02-25,"14",905.2244,9415.2964,31.28,TRUE
2020-02-25,"15",898.6892,9312.6892,31.28,TRUE
2020-02-25,"16",879.3962,9289.0882,31.28,TRUE
2020-02-25,"17",897.4756,9499.1996,32.1,TRUE
2020-02-25,"18",933.0133,9599.7293,33.84,TRUE
2020-02-25,"19",1024.152,9676.152,33.83,TRUE
2020-02-25,"20",1058.4729,9537.4729,33.5,TRUE
2020-02-25,"21",1124.3615,9405.3615,32.27,TRUE
2020-02-25,"22",1083.6641,9181.6641,30.47,TRUE
2020-02-25,"23",1077.8714,9198.8714,29.7,TRUE
2020-02-25,"24",1054.056,8531.056,34.49,FALSE
2020-02-26,"01",973.1275,8390.1275,30.05,FALSE
2020-02-26,"02",985.8341,8308.8341,30.05,FALSE
2020-02-26,"03",977.2085,8254.2085,27.91,FALSE
2020-02-26,"04",957.8793,8265.8793,27.91,FALSE
2020-02-26,"05",997.4663,8284.4663,27.91,FALSE
2020-02-26,"06",1076.8746,8598.8746,28.69,FALSE
2020-02-26,"07",1032.1439,8960.1439,31.27,FALSE
2020-02-26,"08",1033.6118,9250.9078,33.27,TRUE
2020-02-26,"09",994.9344,9301.2144,33.42,TRUE
2020-02-26,"10",902.3185,9317.0265,33.36,TRUE
2020-02-26,"11",907.8919,9205.1079,33.96,TRUE
2020-02-26,"12",893.8677,9180.0717,32.42,TRUE
2020-02-26,"13",830.3744,9169.0944,32.81,TRUE
2020-02-26,"14",780.4813,9138.1373,32.81,TRUE
2020-02-26,"15",707.6903,9301.7903,33.46,TRUE
2020-02-26,"16",695.8511,9371.1671,34.26,TRUE
2020-02-26,"17",708.4344,9391.8904,35.08,TRUE
2020-02-26,"18",744.3992,9346.3592,34.38,TRUE
2020-02-26,"19",840.6678,9425.6696,34.25,TRUE
2020-02-26,"20",864.1919,9469.1919,34.2,TRUE
2020-02-26,"21",1035.3718,9261.3718,34.2,TRUE
2020-02-26,"22",1087.3229,9161.3229,33.86,TRUE
2020-02-26,"23",1185.6016,8676.6016,30.4,TRUE
2020-02-26,"24",1338.6425,8441.6425,30.28,FALSE
2020-02-27,"01",1346.2755,8302.2755,27.64,FALSE
2020-02-27,"02",1370.3619,8248.3619,24.07,FALSE
2020-02-27,"03",1368.5263,8244.5263,22.73,FALSE
2020-02-27,"04",1255.7128,8247.7128,26.08,FALSE
2020-02-27,"05",1262.235,8303.235,25.78,FALSE
2020-02-27,"06",1274.9357,8412.9357,29.34,FALSE
2020-02-27,"07",1283.2157,8903.2157,31.9,FALSE
2020-02-27,"08",1322.5165,9033.9125,32.96,TRUE
2020-02-27,"09",1319.3421,9290.0941,30.8,TRUE
2020-02-27,"10",1327.3436,9242.6196,30.12,TRUE
2020-02-27,"11",1382.0701,9298.2541,29.83,TRUE
2020-02-27,"12",1418.075,9195.223,29.84,TRUE
2020-02-27,"13",1420.9341,9264.1421,29.71,TRUE
2020-02-27,"14",1377.0631,9259.3511,29.71,TRUE
2020-02-27,"15",1358.5943,9158.8023,31.5,TRUE
2020-02-27,"16",1303.2085,9374.5205,34.96,TRUE
2020-02-27,"17",1267.5418,9412.0458,38.12,TRUE
2020-02-27,"18",1280.6932,9361.5692,38.29,TRUE
2020-02-27,"19",1312.4352,9592.4373,38.64,TRUE
2020-02-27,"20",1334.0812,9478.0812,34.53,TRUE
2020-02-27,"21",1359.0514,9216.0514,33.49,TRUE
2020-02-27,"22",1348.67,8995.67,32.76,TRUE
2020-02-27,"23",1323.3484,8685.3484,31.64,TRUE
2020-02-27,"24",1363.0623,8306.0623,29.19,FALSE
2020-02-28,"01",1299.8619,8350.8619,29.31,FALSE
2020-02-28,"02",1299.5331,8216.5331,29.89,FALSE
2020-02-28,"03",1274.2138,8129.2138,29.94,FALSE
2020-02-28,"04",1299.7188,8068.7188,29.88,FALSE
2020-02-28,"05",1305.1742,8133.1742,29.84,FALSE
2020-02-28,"06",1287.9237,8447.9237,29.91,FALSE
2020-02-28,"07",1137.664,9041.664,32.93,FALSE
2020-02-28,"08",1029.6619,9327.8161,35.98,TRUE
2020-02-28,"09",973.1172,9334.5012,35.1,TRUE
2020-02-28,"10",850.8931,9337.2171,44.54,TRUE
2020-02-28,"11",846.1829,9325.7069,49.67,TRUE
2020-02-28,"12",936.2441,9329.2761,48.09,TRUE
2020-02-28,"13",991.46,9441.26,53.71,TRUE
2020-02-28,"14",1038.8159,9231.9759,39.32,TRUE
2020-02-28,"15",1074.265,9269.001,36.38,TRUE
2020-02-28,"16",1178.7851,9049.9051,36.2,TRUE
2020-02-28,"17",1085.9546,9243.0346,36.17,TRUE
2020-02-28,"18",1098.2538,9339.9858,36.6,TRUE
2020-02-28,"19",1069.3496,9401.3604,39.16,TRUE
2020-02-28,"20",1103.8249,9343.8249,39.14,TRUE
2020-02-28,"21",1164.0066,9174.0066,36.7,TRUE
2020-02-28,"22",1258.0733,8875.0733,35.83,TRUE
2020-02-28,"23",1271.9578,8739.9578,31.68,TRUE
2020-02-28,"24",1340.0527,8607.0527,29.53,FALSE
2020-02-29,"01",1368.0401,8477.0401,33.13,FALSE
2020-02-29,"02",1392.3806,8415.3806,31.75,FALSE
2020-02-29,"03",1338.0875,8347.0875,29.96,FALSE
2020-02-29,"04",1146.3923,8334.3923,31.84,FALSE
2020-02-29,"05",1105.1362,8365.1362,33.48,FALSE
2020-02-29,"06",1383.7834,8525.7834,33.42,FALSE
2020-02-29,"07",1314.7609,8452.7609,33.4,FALSE
2020-02-29,"08",1477.6809,8870.9609,29.85,TRUE
2020-02-29,"09",1421.7342,9110.1942,32.78,TRUE
2020-02-29,"10",1463.1104,9168.1664,33.52,TRUE
2020-02-29,"11",1512.9039,9237.5879,33.45,TRUE
2020-02-29,"12",1483.661,9294.093,33.56,TRUE
2020-02-29,"13",1504.6553,9331.0793,33.56,TRUE
2020-02-29,"14",1522.4534,9310.6494,35.35,TRUE
2020-02-29,"15",1551.1472,9243.6992,35.07,TRUE
2020-02-29,"16",1547.4297,9256.0137,35.04,TRUE
2020-02-29,"17",1525.3431,9484.0751,35.16,TRUE
2020-02-29,"18",1449.6073,9660.9113,36.72,TRUE
2020-02-29,"19",1262.13,9692.13,41.21,TRUE
2020-02-29,"20",1145.7287,9344.7287,39.71,TRUE
2020-02-29,"21",1151.6121,9439.6121,38.79,TRUE
2020-02-29,"22",1074.8151,9321.8151,35.6,TRUE
2020-02-29,"23",934.204,8950.204,35.3,TRUE
2020-02-29,"24",807.0211,8915.0211,29.98,FALSE
2020-03-01,"01",770.683,8618.683,33.47,FALSE
2020-03-01,"02",863.6654,8478.6654,33.43,FALSE
2020-03-01,"03",826.0814,8386.0814,29.83,FALSE
2020-03-01,"04",737.5693,8373.5693,32.46,FALSE
2020-03-01,"05",622.1231,8490.1231,33.45,FALSE
2020-03-01,"06",431.3842,8552.3842,34.08,FALSE
2020-03-01,"07",276.7788,8666.7788,35.85,FALSE
2020-03-01,"08",93.3292,8909.5252,36.3,FALSE
2020-03-01,"09",73.7615,8993.7695,37.58,FALSE
2020-03-01,"10",66.9005,8839.9205,42.58,FALSE
2020-03-01,"11",117.7107,8977.0987,44.67,FALSE
2020-03-01,"12",324.9002,8712.0842,39.4,FALSE
2020-03-01,"13",664.1856,8769.1816,34.62,FALSE
2020-03-01,"14",1014.9482,8734.2202,31.85,FALSE
2020-03-01,"15",1352.8697,8788.3977,26.66,FALSE
2020-03-01,"16",1432.1716,8978.8476,24.68,FALSE
2020-03-01,"17",1446.6967,9461.2807,28.33,FALSE
2020-03-01,"18",1421.1559,9416.2959,33.2,FALSE
2020-03-01,"19",1449.5787,9517.5846,33.4,FALSE
2020-03-01,"20",1447.8499,9411.8499,33.37,FALSE
2020-03-01,"21",1437.3297,9185.3297,33.37,FALSE
2020-03-01,"22",1375.5814,9029.5814,30.78,FALSE
2020-03-01,"23",1289.6675,8712.6675,29.8,FALSE
2020-03-01,"24",1285.4905,8400.4905,35.3,FALSE
2020-03-02,"01",1160.2163,8184.2163,29.76,FALSE
2020-03-02,"02",1098.976,8152.976,29.67,FALSE
2020-03-02,"03",1141.8072,8085.8072,29.69,FALSE
2020-03-02,"04",1363.2481,8164.2481,21.64,FALSE
2020-03-02,"05",1404.4785,8435.4785,22.72,FALSE
2020-03-02,"06",1432.6613,8606.6613,29.69,FALSE
2020-03-02,"07",1434.4951,9006.4951,33.08,FALSE
2020-03-02,"08",1463.7629,9373.9629,33.47,TRUE
2020-03-02,"09",1491.0462,9402.0622,33.49,TRUE
2020-03-02,"10",1510.0523,9419.4763,33.96,TRUE
2020-03-02,"11",1361.5817,9514.6337,35.96,TRUE
2020-03-02,"12",1123.4052,9335.9772,36.09,TRUE
2020-03-02,"13",1063.7774,9345.8974,36.2,TRUE
2020-03-02,"14",1039.9145,9347.5305,36.69,TRUE
2020-03-02,"15",954.4414,9343.2734,36.73,TRUE
2020-03-02,"16",851.1688,9232.4848,50,TRUE
2020-03-02,"17",763.2123,9333.5643,62.95,TRUE
2020-03-02,"18",750.429,9436.453,36.02,TRUE
2020-03-02,"19",781.4027,9430.4105,35.93,TRUE
2020-03-02,"20",854.4963,9302.4963,35.6,TRUE
2020-03-02,"21",1078.2578,9275.2578,33.06,TRUE
2020-03-02,"22",1210.1665,8970.1665,29.85,TRUE
2020-03-02,"23",1230.5625,8776.5625,29.66,TRUE
2020-03-02,"24",1248.4381,8467.4381,29.67,FALSE
2020-03-03,"01",1360.8688,8295.8688,23.33,FALSE
2020-03-03,"02",1292.9059,8259.9059,19.92,FALSE
2020-03-03,"03",1261.9868,8219.9868,25.33,FALSE
2020-03-03,"04",1264.0433,8265.0433,29.23,FALSE
2020-03-03,"05",1319.0559,8369.0559,29.68,FALSE
2020-03-03,"06",1306.2652,8597.2652,30.48,FALSE
2020-03-03,"07",1409.7483,8893.7483,29.76,FALSE
2020-03-03,"08",1537.1832,9226.5168,28.89,TRUE
2020-03-03,"09",1526.9356,9305.6916,32.03,TRUE
2020-03-03,"10",1389.7764,9265.5004,32.65,TRUE
2020-03-03,"11",1164.0502,9545.6742,33.65,TRUE
2020-03-03,"12",858.8075,9363.0515,35.78,TRUE
2020-03-03,"13",941.0726,9130.9366,33.88,TRUE
2020-03-03,"14",1048.4085,9167.8165,33.55,TRUE
2020-03-03,"15",1023.9145,9078.5945,33.87,TRUE
2020-03-03,"16",1003.5296,9249.2336,33.8,TRUE
2020-03-03,"17",1038.9647,9281.9247,33.83,TRUE
2020-03-03,"18",1015.1338,9467.9458,35.22,TRUE
2020-03-03,"19",1202.6395,9391.6407,33.27,TRUE
2020-03-03,"20",1411.3791,9323.3791,30.49,TRUE
2020-03-03,"21",1400.57,9231.57,32.78,TRUE
2020-03-03,"22",1397.4204,9123.4204,31.12,TRUE
2020-03-03,"23",1334.1968,8757.1968,32.99,TRUE
2020-03-03,"24",1347.6058,8563.6058,29.64,FALSE
2020-03-04,"01",1290.3825,8397.3825,31.82,FALSE
2020-03-04,"02",1363.93,8231.93,29.57,FALSE
2020-03-04,"03",1471.0781,8152.0781,28.87,FALSE
2020-03-04,"04",1482.7476,8234.7476,28.5,FALSE
2020-03-04,"05",1476.0088,8288.0088,29.37,FALSE
2020-03-04,"06",1515.1045,8439.1045,29.5,FALSE
2020-03-04,"07",1418.4512,9245.4512,32.98,FALSE
2020-03-04,"08",874.3514,9467.4735,49.28,TRUE
2020-03-04,"09",740.4032,9062.0472,67.96,TRUE
2020-03-04,"10",941.6901,8608.9421,36.57,TRUE
2020-03-04,"11",1206.3064,9433.3264,29.01,TRUE
2020-03-04,"12",1326.8974,9242.1214,32.73,TRUE
2020-03-04,"13",1377.4733,9128.4933,29.85,TRUE
2020-03-04,"14",1381.6279,9215.9079,33.7,TRUE
2020-03-04,"15",1396.4191,9196.3711,34.8,TRUE
2020-03-04,"16",1434.0882,9418.9202,35.3,TRUE
2020-03-04,"17",1332.1051,9523.7171,35.31,TRUE
2020-03-04,"18",1135.9904,9401.0624,37.4,TRUE
2020-03-04,"19",1135.8079,9571.8286,34.95,TRUE
2020-03-04,"20",916.1055,9420.1055,37.45,TRUE
2020-03-04,"21",726.7488,9351.7488,42.36,TRUE
2020-03-04,"22",672.9914,8915.9914,48.76,TRUE
2020-03-04,"23",744.2562,8665.2562,34.77,TRUE
2020-03-04,"24",619.5117,8485.5117,32.81,FALSE
2020-03-05,"01",536.5753,8399.5753,37.82,FALSE
2020-03-05,"02",480.7566,8342.7566,37.88,FALSE
2020-03-05,"03",336.5585,8400.5585,37.02,FALSE
2020-03-05,"04",192.8716,8373.8716,38.84,FALSE
2020-03-05,"05",201.9428,8486.9428,38.61,FALSE
2020-03-05,"06",291.6127,8636.6127,37.96,FALSE
2020-03-05,"07",609.5042,9061.5042,37.96,FALSE
2020-03-05,"08",843.9553,9440.3592,34.43,TRUE
2020-03-05,"09",1019.0921,9364.1601,32.49,TRUE
2020-03-05,"10",1094.557,9573.161,32.89,TRUE
2020-03-05,"11",1093.5861,9432.7341,33.37,TRUE
2020-03-05,"12",1070.3568,9376.0728,34,TRUE
2020-03-05,"13",1070.7456,9422.6656,33.49,TRUE
2020-03-05,"14",1128.9323,9308.4443,33.39,TRUE
2020-03-05,"15",1230.0896,9274.7616,32.62,TRUE
2020-03-05,"16",1340.045,9368.773,32.91,TRUE
2020-03-05,"17",1333.1915,9493.3835,33.08,TRUE
2020-03-05,"18",1319.4337,9360.2057,30.13,TRUE
2020-03-05,"19",1288.2863,9469.3023,29.95,TRUE
2020-03-05,"20",1331.1025,9312.1025,29.92,TRUE
2020-03-05,"21",1336.7949,9313.7949,29.89,TRUE
2020-03-05,"22",1250.2953,9218.2953,32.52,TRUE
2020-03-05,"23",1188.0476,8915.0476,33.29,TRUE
2020-03-05,"24",1160.2483,8541.2483,34.77,FALSE
2020-03-06,"01",981.2142,8474.2142,32.31,FALSE
2020-03-06,"02",854.6614,8366.6614,32.3,FALSE
2020-03-06,"03",892.6472,8127.6472,29.78,FALSE
2020-03-06,"04",1040.7954,8293.7954,29.66,FALSE
2020-03-06,"05",1058.6904,8297.6904,29.64,FALSE
2020-03-06,"06",1141.1876,8689.1876,29.82,FALSE
2020-03-06,"07",1099.7886,9125.7886,33.31,FALSE
2020-03-06,"08",1062.4931,9260.8184,35.16,TRUE
2020-03-06,"09",1046.8204,9315.1044,35.26,TRUE
2020-03-06,"10",977.3026,9411.8426,35.31,TRUE
2020-03-06,"11",1063.5634,9247.9354,35.5,TRUE
2020-03-06,"12",1163.7673,9387.7913,34.46,TRUE
2020-03-06,"13",1203.6784,9304.9184,34.51,TRUE
2020-03-06,"14",1250.4001,9337.4521,32.9,TRUE
2020-03-06,"15",1224.9899,9231.2099,32.69,TRUE
2020-03-06,"16",1228.2666,9344.2626,32.65,TRUE
2020-03-06,"17",1268.7892,9381.5372,32.65,TRUE
2020-03-06,"18",1263.0342,9441.8622,33.7,TRUE
2020-03-06,"19",1078.8414,9480.8699,33.62,TRUE
2020-03-06,"20",1042.1588,9377.1588,34.41,TRUE
2020-03-06,"21",911.3849,9441.3849,34.48,TRUE
2020-03-06,"22",770.4818,9379.4818,34.87,TRUE
2020-03-06,"23",799.6322,8871.6322,35.07,TRUE
2020-03-06,"24",965.3019,8760.3019,31.27,FALSE
2020-03-07,"01",969.1452,8604.1452,32.72,FALSE
2020-03-07,"02",777.1904,8474.1904,32.59,FALSE
2020-03-07,"03",643.4509,8468.4509,32.46,FALSE
2020-03-07,"04",619.1373,8376.1373,32.57,FALSE
2020-03-07,"05",587.6827,8494.6827,32.57,FALSE
2020-03-07,"06",521.2123,8726.2123,32.95,FALSE
2020-03-07,"07",493.8508,8634.8508,34.71,FALSE
2020-03-07,"08",460.5975,8832.6775,32.48,TRUE
2020-03-07,"09",379.9,9294.288,35.8,TRUE
2020-03-07,"10",345.527,9456.191,36.97,TRUE
2020-03-07,"11",305.8861,9400.8861,37.97,TRUE
2020-03-07,"12",311.9995,9382.3595,35.5,TRUE
2020-03-07,"13",306.0217,9332.3417,34.22,TRUE
2020-03-07,"14",309.2778,9305.3338,34.35,TRUE
2020-03-07,"15",268.18,9459.84,34.2,TRUE
2020-03-07,"16",261.4352,9543.9992,34.89,TRUE
2020-03-07,"17",217.42,9459.428,36.39,TRUE
2020-03-07,"18",194.3165,9442.5605,36.46,TRUE
2020-03-07,"19",200.8821,9452.8821,36.47,TRUE
2020-03-07,"20",242.3973,9308.3973,85.14,TRUE
2020-03-07,"21",271.1109,9320.1109,49.32,TRUE
2020-03-07,"22",338.3443,9285.3443,34.04,TRUE
2020-03-07,"23",310.9917,9123.9917,34.05,TRUE
2020-03-07,"24",196.9736,8864.9736,34.37,FALSE
2020-03-08,"01",186.2052,8687.2052,34.99,FALSE
2020-03-08,"03",241.2767,8519.2767,33.19,FALSE
2020-03-08,"04",274.6983,8502.6983,32.57,FALSE
2020-03-08,"05",263.7349,8583.7349,32.56,FALSE
2020-03-08,"06",155.8426,8652.8426,33.75,FALSE
2020-03-08,"07",74.3135,8617.3135,36.41,FALSE
2020-03-08,"08",49.5361,9084.5361,33.11,FALSE
2020-03-08,"09",43.1318,9014.1718,36.62,FALSE
2020-03-08,"10",49.9682,9144.3122,36.87,FALSE
2020-03-08,"11",51.2267,9094.3347,36.86,FALSE
2020-03-08,"12",33.6478,9128.4038,34.89,FALSE
2020-03-08,"13",19.3478,9208.3878,32.95,FALSE
2020-03-08,"14",24.6992,9096.3472,32.62,FALSE
2020-03-08,"15",60.9245,9070.5325,32.63,FALSE
2020-03-08,"16",51.5113,9123.4993,32.64,FALSE
2020-03-08,"17",74.8098,9256.8418,32.65,FALSE
2020-03-08,"18",107.3089,9059.7689,33.96,FALSE
2020-03-08,"19",162.2611,9082.8371,36.19,FALSE
2020-03-08,"20",180.7424,9310.7544,34.73,FALSE
2020-03-08,"21",220.1058,9282.1058,34.72,FALSE
2020-03-08,"22",218.8262,9202.8262,33.23,FALSE
2020-03-08,"23",197.7395,9069.7395,33.22,FALSE
2020-03-08,"24",188.2541,8630.2541,34.27,FALSE
2020-03-09,"01",225.0448,8477.0448,33.15,FALSE
2020-03-09,"02",193.5921,8451.5921,32.46,FALSE
2020-03-09,"03",180.9641,8337.9641,32.39,FALSE
2020-03-09,"04",310.1885,8441.1885,32.2,FALSE
2020-03-09,"05",477.0267,8612.0267,30.02,FALSE
2020-03-09,"06",486.7743,9008.7743,33.58,FALSE
2020-03-09,"07",399.3347,9425.3347,38.51,FALSE
2020-03-09,"08",401.0237,9527.0237,39.07,TRUE
2020-03-09,"09",441.3056,9543.6376,36.98,TRUE
2020-03-09,"10",387.7609,9760.2449,38.37,TRUE
2020-03-09,"11",360.0354,9442.0674,43.4,TRUE
2020-03-09,"12",323.3056,9469.4056,35.43,TRUE
2020-03-09,"13",231.9232,9605.8432,35.68,TRUE
2020-03-09,"14",161.0231,9416.4391,36.03,TRUE
2020-03-09,"15",167.6897,9371.6617,35.4,TRUE
2020-03-09,"16",204.0319,9243.4839,35.47,TRUE
2020-03-09,"17",399.1457,9326.0697,43.03,TRUE
2020-03-09,"18",618.0297,9324.4137,34.66,TRUE
2020-03-09,"19",680.6221,9317.4501,33.36,TRUE
2020-03-09,"20",738.78,9411.828,32.99,TRUE
2020-03-09,"21",734.7426,9330.7426,35.06,TRUE
2020-03-09,"22",879.6473,9269.6473,35.05,TRUE
2020-03-09,"23",1048.0081,9003.0081,32.67,TRUE
2020-03-09,"24",1118.2502,8759.2502,34.34,FALSE
2020-03-10,"01",1203.408,8561.408,31.99,FALSE
2020-03-10,"02",1208.0738,8336.0738,28.75,FALSE
2020-03-10,"03",1251.026,8483.026,25.35,FALSE
2020-03-10,"04",1189.7754,8509.7754,31.26,FALSE
2020-03-10,"05",1128.79,8648.79,33.31,FALSE
2020-03-10,"06",1109.477,8780.477,33.82,FALSE
2020-03-10,"07",1203.6254,9308.6254,34.1,FALSE
2020-03-10,"08",1256.124,9425.152,34.97,TRUE
2020-03-10,"09",1297.2899,9375.7259,33.88,TRUE
2020-03-10,"10",1319.1233,9348.5553,33.86,TRUE
2020-03-10,"11",1312.6176,9329.2776,34.24,TRUE
2020-03-10,"12",1247.5887,9096.2607,34.33,TRUE
2020-03-10,"13",1243.3454,9483.0934,30.76,TRUE
2020-03-10,"14",1195.8326,9172.3966,35.31,TRUE
2020-03-10,"15",1122.9936,9295.1856,35.2,TRUE
2020-03-10,"16",1269.9242,9363.7482,35.34,TRUE
2020-03-10,"17",1316.5602,9363.4242,35.66,TRUE
2020-03-10,"18",1316.6557,9311.0397,34.21,TRUE
2020-03-10,"19",1283.5076,9173.9996,31.57,TRUE
2020-03-10,"20",1320.8638,9371.8798,30.91,TRUE
2020-03-10,"21",1399.0447,9379.0447,30.51,TRUE
2020-03-10,"22",1416.6381,9211.6381,29.57,TRUE
2020-03-10,"23",1388.1963,8872.1963,30.91,TRUE
2020-03-10,"24",1473.2461,8568.2461,33.14,FALSE
2020-03-11,"01",1440.753,8369.753,29.45,FALSE
2020-03-11,"02",1329.6213,8352.6213,29.48,FALSE
2020-03-11,"03",1235.821,8322.821,29.37,FALSE
2020-03-11,"04",1248.665,8312.665,29.41,FALSE
2020-03-11,"05",1257.4177,8225.4177,29.28,FALSE
2020-03-11,"06",1262.0067,8792.0067,30.41,FALSE
2020-03-11,"07",1267.7202,8990.7202,33.89,FALSE
2020-03-11,"08",1372.3113,9220.3263,32.1,TRUE
2020-03-11,"09",1286.0612,9285.5772,30.99,TRUE
2020-03-11,"10",1294.2907,9279.1947,31.94,TRUE
2020-03-11,"11",1322.9583,9406.1703,34.91,TRUE
2020-03-11,"12",1196.8236,9366.8636,36.16,TRUE
2020-03-11,"13",1092.2355,9394.6195,36.26,TRUE
2020-03-11,"14",886.6496,9532.6616,37.1,TRUE
2020-03-11,"15",575.9383,9442.6183,40.82,TRUE
2020-03-11,"16",545.6512,9255.6192,46.17,TRUE
2020-03-11,"17",517.9702,9181.9862,43.6,TRUE
2020-03-11,"18",548.9784,9152.4904,69.3,TRUE
2020-03-11,"19",565.5899,9247.1619,74.7,TRUE
2020-03-11,"20",604.2894,9306.3413,74.92,TRUE
2020-03-11,"21",538.75,9380.75,73.67,TRUE
2020-03-11,"22",450.1124,9107.1124,51.36,TRUE
2020-03-11,"23",507.158,8764.158,36.23,TRUE
2020-03-11,"24",475.3094,8524.3094,29.56,FALSE
2020-03-12,"01",384.7096,8285.7096,36.41,FALSE
2020-03-12,"02",269.086,8392.086,35.87,FALSE
2020-03-12,"03",244.5452,8282.5452,34.98,FALSE
2020-03-12,"04",208.2794,8255.2794,34.35,FALSE
2020-03-12,"05",179.7868,8381.7868,35.15,FALSE
2020-03-12,"06",192.419,8683.419,36.6,FALSE
2020-03-12,"07",197.9599,9011.9599,37.31,FALSE
2020-03-12,"08",216.999,9433.027,63.54,TRUE
2020-03-12,"09",219.0022,9320.8262,51,TRUE
2020-03-12,"10",231.1362,9297.8442,46.4,TRUE
2020-03-12,"11",154.1582,9433.3342,88.19,TRUE
2020-03-12,"12",117.5598,9184.1238,90.8,TRUE
2020-03-12,"13",167.6736,9076.0256,103.98,TRUE
2020-03-12,"14",185.1101,9307.5301,44.04,TRUE
2020-03-12,"15",162.8125,9313.4125,47.19,TRUE
2020-03-12,"16",140.298,9348.018,39.54,TRUE
2020-03-12,"17",153.5657,9442.0977,72.44,TRUE
2020-03-12,"18",166.8102,9442.0982,70.12,TRUE
2020-03-12,"19",157.1896,9219.7136,38.71,TRUE
2020-03-12,"20",310.8638,9469.9237,36.61,TRUE
2020-03-12,"21",440.7644,9334.7644,36.53,TRUE
2020-03-12,"22",664.9015,9514.9015,35.51,TRUE
2020-03-12,"23",759.4236,9163.4236,37.86,TRUE
2020-03-12,"24",899.4703,8756.4703,34.97,FALSE
2020-03-13,"01",1028.743,8775.743,34.35,FALSE
2020-03-13,"02",1107.993,8658.993,34.31,FALSE
2020-03-13,"03",1192.5473,8687.5473,34.23,FALSE
2020-03-13,"04",1114.1954,8770.1954,34.29,FALSE
2020-03-13,"05",948.9612,8745.9612,35.03,FALSE
2020-03-13,"06",897.8889,8736.8889,34.44,FALSE
